Timestamp.abs;Timestamp.first;Timestamp.last;Sampling.min;Sampling.max;Any flag;Fault A flag;Fault B flag;Temperature;Humidity;Gate A.Top.mean;Gate A.Top.std;Gate A.Base.mean;Gate A.Base.std;Gate A.AI Freq mean;Gate A.AI Freq std;Gate A.Flags sum;Gate B.Top.mean;Gate B.Top.std;Gate B.Base.mean;Gate B.Base.std;Gate B.AI Freq mean;Gate B.AI Freq std;Gate B.Flags sum;Fault A.Pulse Width.max;Fault A.Pulse Width.min;Fault B.Pulse Width.max;Fault B.Pulse Width.min;Voltage.mean;Voltage.std;Current.mean;Current.std
2024-09-03 09:41:20.271;390.15000;405.79999;100.00000k;100.00000k;FALSE;FALSE;FALSE;22.551678;49.200000;14.827041;550.18333m;-3.1717431;133.07908m;10.000104k;502.40859m;0.0000000;15.045226;541.25486m;-3.1209881;131.16040m;10.000122k;584.65647m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852267;527.27652u;329.61816m;17.073015u
2024-09-03 09:41:35.921;405.80000;421.39999;100.00000k;100.00000k;FALSE;FALSE;FALSE;22.104711;49.200000;14.824911;557.90778m;-3.1742537;133.33599m;10.000115k;536.32675m;0.0000000;15.038745;552.01023m;-3.1231280;131.26800m;10.000119k;554.71973m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852365;526.05107u;329.70147m;38.777471u
2024-09-03 09:41:51.521;421.40000;436.84999;100.00000k;100.00000k;FALSE;FALSE;FALSE;21.714706;49.100000;14.828442;553.19021m;-3.1759581;133.58450m;10.000117k;563.47543m;0.0000000;15.046272;543.93973m;-3.1255263;131.57991m;10.000112k;540.63309m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852298;525.51730u;329.73128m;20.040271u
2024-09-03 09:42:06.971;436.85000;452.29999;100.00000k;100.00000k;FALSE;FALSE;FALSE;21.277280;49.000000;14.826895;553.16985m;-3.1776773;133.46154m;10.000109k;528.31468m;0.0000000;15.045554;543.16273m;-3.1273769;131.50708m;10.000108k;519.35471m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852299;538.84490u;329.73725m;15.810551u
2024-09-03 09:42:22.421;452.30000;467.84999;100.00000k;100.00000k;FALSE;FALSE;FALSE;20.823254;48.900000;14.818209;565.03912m;-3.1779947;134.83605m;10.000114k;549.94873m;0.0000000;15.037256;548.28532m;-3.1281545;132.25362m;10.000107k;517.85526m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852383;529.63115u;329.77511m;14.741940u
2024-09-03 09:42:37.971;467.85000;483.39999;100.00000k;100.00000k;FALSE;FALSE;FALSE;20.416584;48.800000;14.825999;546.17215m;-3.1839950;135.50396m;10.000115k;552.48041m;0.0000000;15.044888;537.77136m;-3.1337902;133.89092m;10.000116k;562.72970m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852357;524.51539u;329.79912m;12.878185u
2024-09-03 09:42:53.521;483.40000;499.04999;100.00000k;100.00000k;FALSE;FALSE;FALSE;19.947435;48.700000;14.827517;552.24407m;-3.1841963;132.72393m;10.000123k;571.62026m;0.0000000;15.042723;545.83464m;-3.1333030;130.88542m;10.000124k;578.54270m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852353;536.10030u;329.82598m;12.882174u
2024-09-03 09:43:09.171;499.05000;514.59999;100.00000k;100.00000k;FALSE;FALSE;FALSE;19.473011;48.700000;14.817272;558.59346m;-3.1836243;134.36555m;10.000108k;523.63064m;0.0000000;15.038148;546.17988m;-3.1337076;132.19029m;10.000108k;522.60997m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852369;531.19460u;329.86360m;17.408106u
2024-09-03 09:43:24.721;514.60000;530.04999;100.00000k;100.00000k;FALSE;FALSE;FALSE;18.946509;48.600000;14.824272;541.70757m;-3.1902425;135.70467m;10.000124k;593.22619m;0.0000000;15.044034;536.90463m;-3.1397490;134.24771m;10.000110k;532.01671m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852302;515.46949u;329.87695m;25.962796u
2024-09-03 09:43:40.171;530.05000;545.64999;100.00000k;100.00000k;FALSE;FALSE;FALSE;18.479606;48.600000;14.827304;550.59726m;-3.1904166;132.67674m;10.000117k;540.88511m;0.0000000;15.042725;545.79525m;-3.1386417;130.87351m;10.000123k;571.49716m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852315;528.84423u;329.93420m;69.214241u
2024-09-03 09:43:55.771;545.65000;561.24999;100.00000k;100.00000k;FALSE;FALSE;FALSE;18.075732;48.600000;14.816662;556.26781m;-3.1924221;136.44629m;10.000109k;527.52871m;0.0000000;15.038007;545.52022m;-3.1405446;134.44414m;10.000108k;519.39850m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852204;518.84996u;330.04189m;16.966078u
